Abiotrophia,Acidaminococcus,Actinobacillus,Actinomyces,Adlercreutzia,Aggregatibacter,Akkermansia,Alistipes,Allobaculum,Anaerococcus,Anaerofilum,Anaerofustis,Anaerostipes,Anaerotruncus,Anaerovorax,Asteroleplasma,Atopobium,Bacillus,Bacteroides,Bifidobacterium,Bilophila,Blautia,Brachymonas,Brachyspira,Bulleidia,Campylobacter,Capnocytophaga,Catenibacterium,Citrobacter,Cloacibacillus,Clostridium,Collinsella,Comamonas,Coprobacillus,Coprococcus,Corynebacterium,Dehalobacterium,Desulfovibrio,Dialister,Dorea,Dysgonomonas,Eggerthella,Enterococcus,Escherichia,Eubacterium,Faecalibacterium,Finegoldia,Fusobacterium,Gardnerella,Gemella,Granulicatella,Haemophilus,Helicobacter,Herbaspirillum,Holdemania,Klebsiella,LE30,Lachnobacterium,Lachnospira,Lactobacillus,Lactococcus,Lautropia,Leptotrichia,Megamonas,Megasphaera,Methanobrevibacter,Methylobacterium,Mitsuokella,Mobiluncus,Moraxella,Moryella,Mycoplasma,Neisseria,Odoribacter,Oribacterium,Oscillospira,Oxalobacter,Parabacteroides,Peptococcus,Peptoniphilus,Peptostreptococcus,Phascolarctobacterium,Porphyromonas,Prevotella,Propionibacterium,Pseudobutyrivibrio,Pseudomonas,RFN20,Raoultella,Roseburia,Rothia,Ruminococcus,Sarcina,Selenomonas,Slackia,Sneathia,Sphingobium,Staphylococcus,Streptococcus,Subdoligranulum,Succinivibrio,Sutterella,Synergistes,TG5,Tannerella,Trabulsiella,Treponema,Turicibacter,Varibaculum,Veillonella,Wautersiella,Weissella
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.413564319941025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.21452266863251,0.0,0.0,1.0689273866568376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2163656468853667,0.0,0.0,0.0,0.36859565057132326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1057869517139698,0.0,0.0,0.0,0.0,0.0,0.036859565057132324,0.0,0.0,0.11057869517139698,0.0,0.0,0.0,0.5528934758569849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7740508661997788,0.0,1.1057869517139698,0.0,0.0,0.0,0.1474382602285293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6266126059712496,0.0,0.18429782528566163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07371913011426465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.03240440699935191,2.3331173039533377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.7705767984446,0.0,0.0,0.12961762799740764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8425145819831497,0.0,0.0,0.0,0.16202203499675957,0.12961762799740764,0.06480881399870382,0.0,0.48606610499027864,0.06480881399870382,0.0,0.0,0.0,0.0,0.03240440699935191,1.1665586519766689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6480881399870383,0.2916396629941672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09721322099805574,0.0,0.12961762799740764,0.0,10.401814646791964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19442644199611148,0.0,3.888528839922229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.134154244977317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.371749107598164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.60224375318715,0.0,0.0,0.33146353901070885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17848036715961244,0.0,0.0,0.0,0.2039775624681285,0.0,0.0,0.0,0.5354411014788374,0.0764915859255482,0.0,0.0,0.0,0.025497195308516064,0.05099439061703213,1.0198878123406425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1529831718510964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22947475777664456,0.0,0.6629270780214177,0.0,4.6149923508414075,0.0,0.0,0.0,0.0,0.0,0.025497195308516064,0.0,0.0,0.0,0.0,0.0,0.025497195308516064,0.0,0.05099439061703213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414074451810302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2011622708985248,0.0,0.0,0.0,0.0,0.0,3.062136790344211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.92445239159589,0.0,0.022351363433169423,0.022351363433169423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15645954403218598,0.0,0.0,0.0,0.08940545373267769,0.0,0.0,0.0,0.0,0.044702726866338846,0.0,0.0,0.0,0.0,0.08940545373267769,0.4023245417970496,0.0,0.0,0.0,0.0,0.0,0.06705409029950828,0.0,0.0,0.0,0.0,0.0,0.0,0.5364327223960662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11175681716584711,0.0,0.35762181493071077,0.0,0.33527045149754137,0.0,0.0,0.0,0.0,0.0,5.721949038891372,0.0,0.0,0.0,0.0,0.0,1.005811354492624,0.0,0.581135449262405,0.0,0.0,0.0,0.0,0.0,0.0,0.022351363433169423,0.22351363433169422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022351363433169423,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.03933910306845004,8.18253343823761,0.0,0.0,0.0,0.0,0.0,0.07867820613690008,0.0,0.0,0.0,0.0,68.88276947285603,0.0,0.0,0.865460267505901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9441384736428009,0.0,0.0,0.0,0.3147128245476003,0.0,0.0,0.0,0.0,0.03933910306845004,0.0,0.0,0.0,0.0,0.5114083398898506,1.3768686073957515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03933910306845004,0.0,0.0,0.3147128245476003,0.07867820613690008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03933910306845004,4.287962234461054,0.0,4.248623131392605,0.0,0.0,0.0,5.271439811172305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2816679779701023,0.0,1.2195121951219512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9834775767112509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.03947887879984208,0.0,0.0,0.11843663639952626,0.0,0.0,6.000789577575997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.01934465061192,0.0,0.0,0.7500986971969996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2633241215949467,0.15791551519936833,0.0,0.0,0.9869719699960521,0.0,0.0,0.0,0.0,0.15791551519936833,0.0,0.0,0.0,0.03947887879984208,1.0659297275957362,10.81721279115673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2763521515988946,1.8555073035925778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9869719699960521,0.0,2.2108172127911567,0.0,6.5929727595736285,0.0,0.0,0.0,0.5132254243979472,0.03947887879984208,0.03947887879984208,0.0,0.0,0.0,0.0,0.0,5.921831819976313,0.0,5.6060007895775765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.540465850769838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.054274084124830396,3.039348710990502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.310719131614654,0.0,0.0,0.08141112618724558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.880597014925373,0.0,0.0,0.0,0.027137042062415198,0.0,0.027137042062415198,0.0,0.8683853459972863,0.0,0.0,0.0,0.0,0.0,0.35278154681139756,4.694708276797829,0.0,0.0,0.0,0.0,0.0,0.027137042062415198,0.0,0.0,0.0,0.0,0.0,0.0,0.08141112618724558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5698778833107192,0.0,2.659430122116689,0.0,19.72862957937585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18995929443690637,0.0,0.16282225237449116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24423337856173677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.7716049382716049,0.0,0.0,0.02204585537918871,0.0,0.04409171075837742,11.507936507936508,0.0,0.02204585537918871,0.0,0.0,0.02204585537918871,0.02204585537918871,0.0,0.0,0.0,0.0,57.07671957671958,0.15432098765432098,0.06613756613756613,1.6975308641975309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3068783068783065,0.04409171075837742,0.0,0.0,1.5873015873015872,0.0,0.0,0.0,0.02204585537918871,0.15432098765432098,0.0,0.0,0.24250440917107582,0.2865961199294532,0.4629629629629629,3.2407407407407405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04409171075837742,0.0,0.0,0.13227513227513227,0.4629629629629629,0.0,0.04409171075837742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7275132275132274,0.0,5.004409171075838,0.0,3.1746031746031744,0.0,0.0,0.0,3.373015873015873,0.0,0.04409171075837742,0.0,0.0,0.0,0.0,0.0,3.59347442680776,0.0,2.006172839506173,0.0,0.0,0.0,0.0,0.0,0.0,0.1984126984126984,0.4409171075837742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.80622837370242,0.0,0.0,0.03460207612456747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0726643598615917,0.0,0.0,0.0,0.17301038062283738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06920415224913494,0.9342560553633217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5190311418685121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4844290657439446,0.0,1.1418685121107266,0.0,2.5951557093425603,0.0,0.0,0.0,0.726643598615917,0.0,0.03460207612456747,0.0,0.0,0.0,0.0,0.0,0.31141868512110726,0.0,2.110726643598616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.397923875432526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.11463507833397019,18.456247611769204,0.0,0.0,0.0,0.0,0.0,0.07642338555598013,0.0,0.0,0.0,0.0,40.084065724111575,0.42032862055789066,0.0,0.6113870844478411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7894535727932745,0.0,0.0,0.0,2.292701566679404,0.0,0.0,0.03821169277799007,1.3756209400076425,0.0,0.0,0.0,0.0,0.0,3.7447458922430266,6.687046236148261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15284677111196027,0.9170806266717615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1780664883454337,0.07642338555598013,10.317157050057316,0.0,0.0,0.0,1.3374092472296522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.330913259457394,0.0,4.088651127244937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9105846388995034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.738317757009344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.35514018691589,0.0,0.0,0.43613707165109034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3738317757009346,0.0,0.0,0.0,0.6853582554517134,0.0,0.06230529595015576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3707165109034267,4.049844236760125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06230529595015576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3084112149532712,0.0,8.161993769470405,0.0,2.803738317757009,0.0,0.0,0.0,0.1869158878504673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0591900311526479,0.0,3.0529595015576323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2928348909657315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.18254837531945967,0.0,0.0,0.0,0.0,0.0,2.9937933552391383,0.0,0.0,0.0,0.0,0.0,0.03650967506389193,0.0,0.0,0.0,0.0,90.43446513326032,0.0,0.0,0.6936838262139468,0.0,0.0,0.0,0.0,0.0,0.2555677254472435,0.0,0.0,0.21905805038335158,0.0,0.0,0.0,0.10952902519167579,0.0,0.0,0.0,0.29207740051113545,0.0,0.0,0.03650967506389193,0.0,0.0,0.03650967506389193,0.7667031763417306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7667031763417306,0.0,0.07301935012778386,0.0,2.4826579043446513,0.0,0.0,0.0,0.0,0.0,0.32858707557502737,0.0,0.0,0.0,0.0,0.0,0.14603870025556773,0.0,0.03650967506389193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10952902519167579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7741935483870968,0.0,0.0,0.0,0.0,92.0967741935484,0.0,0.0,2.2983870967741935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0161290322580645,0.0,0.0,0.12096774193548387,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.04032258064516129,0.0,0.282258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12096774193548387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04032258064516129,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0863005431502715,0.0,0.0,0.0,0.0,67.41098370549186,0.0,0.0,1.5691007845503924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.656608328304166,0.30175015087507545,0.0,0.0,0.12070006035003018,0.0,0.0,0.0,0.0,0.3621001810500905,0.0,0.0,0.0,0.0,0.4224502112251056,1.9915509957754978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12070006035003018,0.0,0.0,0.0,1.2673506336753169,0.0,0.06035003017501509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4224502112251056,0.0,1.5691007845503924,0.0,1.2070006035003018,0.0,0.0,0.0,1.5691007845503924,0.0,0.0,0.06035003017501509,0.0,0.0,0.0,0.0,3.31925165962583,0.0,0.18105009052504525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24140012070006037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06035003017501509,0.0,0.0
0.0,0.0,0.0,0.0,0.042826552462526764,0.0,0.0,42.35546038543897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.738758029978587,0.0,0.0,3.2548179871520344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.070663811563169,0.17130620985010706,0.0,0.0,0.47109207708779444,0.0,0.0,0.0,0.08565310492505353,0.1284796573875803,0.0,0.0,0.0,0.8993576017130621,0.5139186295503212,12.762312633832975,0.08565310492505353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.670235546038544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1284796573875803,0.0,1.4989293361884368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.070663811563169,0.0,0.0,0.0,0.0,0.0,4.925053533190578,0.0,1.5845824411134906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5417558886509637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.425848520314329,0.0,0.0,0.0,0.0,0.0,0.05015883631499749,0.0,0.0,0.0,0.0,61.478013710081925,0.0,0.0,0.4179903026249791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.320849356294934,0.0,0.0,0.0,0.5684668115699716,0.0,0.016719612104999164,0.016719612104999164,0.0,0.016719612104999164,0.0,0.0,0.0,0.0,0.8861394415649556,1.7889984952349107,0.0,0.0,0.0,0.0,0.0,0.05015883631499749,0.0,0.0,0.0,0.0,0.0,0.1337568968399933,1.0700551747199465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016719612104999164,0.0,0.0,0.7858217689349608,0.0,0.0,0.0,0.0,0.0,1.521484701554924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.827955191439559,0.0,6.5373683330546735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0533355626149474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016719612104999164,0.0,0.0
0.0,0.0,0.0,0.0,0.045112781954887216,0.0,0.5563909774436091,33.41353383458647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.924812030075188,1.263157894736842,0.0,2.5864661654135337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03007518796992481,1.1729323308270676,1.0375939849624058,0.0,0.0,0.12030075187969924,0.0,0.1954887218045113,0.0,33.383458646616546,0.2706766917293233,0.09022556390977443,0.0,0.0,0.015037593984962405,0.09022556390977443,2.2105263157894735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03007518796992481,0.0,0.045112781954887216,0.015037593984962405,0.07518796992481204,0.015037593984962405,0.0,0.015037593984962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9097744360902256,0.0,1.8045112781954888,0.0,0.0,0.0,0.0,0.0,0.03007518796992481,0.0,0.015037593984962405,0.0,0.0,0.0,1.3082706766917294,0.015037593984962405,4.481203007518797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.834586466165414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.767411300919843,0.0,0.0,0.0,0.0,0.0,0.0657030223390276,0.0,0.0,0.0,0.0,75.13140604467804,0.0,0.0328515111695138,1.0840998685939554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6898817345597897,0.0,0.0,0.0,0.5584756898817346,0.0,0.0,0.0328515111695138,0.0,0.2628120893561104,0.0,0.0,0.0,0.0,0.36136662286465177,2.759526938239159,0.0,1.9382391590013142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22996057818659657,0.0,0.0,0.0,0.0,0.42706964520367935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09855453350854139,0.0,1.5111695137976346,0.0,0.2628120893561104,0.0,1.9382391590013142,0.0,0.0,0.0,1.806833114323259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7739816031537452,0.0,0.657030223390276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1314060446780552,0.0,1.478318002628121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2215550885619937,0.0,0.0,0.0,0.0,0.0,0.09006304413089163,0.0,0.0,0.0,0.0,58.54097868507956,0.12008405884118883,0.0,0.39027319123386367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45031522065445817,0.0,0.0,0.09006304413089163,0.5103572500750525,0.0,0.03002101471029721,0.2701891323926749,0.3002101471029721,0.06004202942059442,0.0,0.0,0.0,0.21014710297208045,0.48033623536475534,6.364455118583008,0.0,0.0,0.0,0.0,0.03002101471029721,0.03002101471029721,0.0,0.0,0.15010507355148606,0.0,0.0,0.03002101471029721,2.611828279795857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8706094265986191,0.0,3.1221855298709094,0.0,4.923446412488742,0.0,0.0,0.0,0.0,0.0,8.135694986490543,0.0,0.0,0.0,0.0,0.0,3.8126688682077456,0.0,4.83338336835785,0.0,0.0,0.0,0.0,0.0,0.0,0.03002101471029721,0.4202942059441609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8706094265986191,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.08865248226950355,13.918439716312056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.71985815602837,0.0,0.0,0.044326241134751775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9308510638297872,0.0,0.0,0.0,0.3546099290780142,0.0,0.044326241134751775,0.0,0.26595744680851063,0.08865248226950355,0.0,0.0,0.0,0.26595744680851063,0.044326241134751775,2.304964539007092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08865248226950355,0.22163120567375888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4875886524822695,0.0,1.1081560283687943,0.0,16.622340425531913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.569148936170212,0.0,3.9893617021276597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8421985815602837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.79950341402855,0.0,0.0,0.31036623215394166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4965859714463066,0.0,0.0,0.06207324643078833,0.0,0.0,0.0,0.0,4.903786468032278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186219739292365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186219739292365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6207324643078833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31036623215394166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12414649286157665,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.347378277153558,13.202247191011235,0.0,0.0,0.0,0.0,0.0,0.0702247191011236,0.0,0.0,0.0,0.0,34.573970037453186,0.21067415730337077,0.0702247191011236,0.9129213483146067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3408239700374533,0.04681647940074907,0.0,0.0,0.6320224719101123,0.0,0.0,0.0,0.04681647940074907,0.0702247191011236,0.0,0.0,0.023408239700374533,0.1404494382022472,0.8661048689138577,9.737827715355806,0.0,0.0,0.0,0.0,0.023408239700374533,0.0702247191011236,0.0,0.0,0.023408239700374533,0.0,0.0,0.023408239700374533,0.39794007490636707,0.023408239700374533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4344569288389515,0.0,3.1367041198501875,0.0,13.412921348314608,0.0,0.0,0.0,0.49157303370786515,0.023408239700374533,0.0,0.0,0.0,0.0,0.0,0.0,8.426966292134832,0.0,2.785580524344569,0.0,0.0,0.0,0.0,0.0,0.0,0.23408239700374533,2.153558052434457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04681647940074907,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.017543859649122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.04976727533118,0.0,0.0,0.5012531328320802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17901897601145722,0.0,0.0,0.0,0.03580379520229145,0.03580379520229145,0.0,0.0,0.5012531328320802,0.10741138560687433,0.0,0.0,0.0,0.0,0.0,4.296455424274973,0.0,0.0,0.0,0.0,0.0,1.7185821697099892,0.0,0.0,0.0,0.1432151808091658,0.0,0.0,0.6086645184389545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1432151808091658,0.0,3.293949158610813,0.0,1.217329036877909,0.0,0.0,0.0,0.0716075904045829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0741138560687433,0.0,0.322234156820623,0.0,0.0,0.0,0.0,0.0,0.0,0.03580379520229145,1.5753669889008237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0716075904045829,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.682678767016117,0.0,0.0,0.0,0.0,0.0,0.06258801439524331,0.0,0.0,0.0,0.0,31.059302143639496,0.0,0.0,0.5007041151619465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4238773274917853,0.10952902519167579,0.0,0.0,1.1422312627131903,0.0,0.0,0.0,5.789391331560006,0.015647003598810827,0.0,0.0,0.0,0.0,0.7979971835393522,13.519011109372556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43811610076670315,1.095290251916758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015647003598810827,0.18776404318572992,0.0,7.150680644656548,0.0,3.7709278673134095,0.0,0.0,0.0,0.5007041151619465,0.0,12.517602879048662,0.0,0.0,0.0,0.0,0.0,0.17211703958691912,0.0,1.642935377875137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8321076513847596,0.0,7.5575027382256295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015647003598810827,0.0,0.0
